shopify_product_id,handle,title,total_images,best_lifestyle_position,best_lifestyle_url,has_text_overlay,action
7750890061929,bbq-charcoal-43-cm-avec-accessoires-et-roulettes,BBQ au charbon portable 17 pouces avec accessoires,7,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/1uZ8ab195f64db504_5574ffd6-65a9-4740-b401-e860c58cc349.jpg,true,SWAP_TEXT
7750893404265,bbq-au-charbon-avec-surface-de-cuisson-1840-cm-et-3-tablettes,BBQ au charbon portable avec grille de 1840 cm²,7,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/g1r1f119d42b54f0d.jpg,true,SWAP_TEXT
9359654060137,bbq-propane-3-bruleurs-plancha,BBQ au propane 3 brûleurs avec plancha antiadhésive,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/bAM51c19d1db0dcde.jpg,true,SWAP_TEXT
7750878265449,bbq-a-gaz-propane-3-1-bruleurs-portable-avec-bruleur-lateral,BBQ au Propane 3+1 Brûleurs Portable avec Brûleur Latéral,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/VBEb5619d39cc1c31.jpg,true,SWAP_TEXT
7750881804393,bbq-au-propane-4-1-bruleurs-avec-bruleur-lateral-et-roulettes,BBQ au propane 5 brûleurs avec brûleur latéral,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/65Gd1e195c7e2e52f.jpg,true,SWAP_TEXT
7750892781673,bbq-portatif-style-valise-grille-charbon-compacte-metal,BBQ portable format valise métal charbon,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/jyN74119df7d19cba.jpg,false,SWAP_CLEAN
7752197439593,bibliotheque-enfant-avec-rangement-meuble-de-rangement-jouets,Bibliothèque enfants avec rangement tiroir roulettes,21,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/FyE89619495f979fe.jpg,false,SWAP_CLEAN
7751750778985,buffet-bahut-avec-tablettes-ajustables-bois-dingenierie,Buffet bahut avec tablettes ajustables — gris foncé,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/159d651964be45e43.jpg,false,SWAP_CLEAN
7752194621545,buffet-de-ferme-avec-portes-de-grange-meuble-de-rangement-cuisine,Buffet campagnard avec portes de grange et tiroir,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/wet91c19eb63fb678_373fbad6-ad3c-4e0d-bb1b-480552db00b5.jpg,false,SWAP_CLEAN
7752238989417,buffet-de-cuisine-style-campagnard-avec-tiroir-et-etagere,Buffet de cuisine style fermette avec tiroir et tablette,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/UCDad919d3661bfa3.jpg,false,SWAP_CLEAN
7752196653161,buffet-moderne-avec-rangement-tiroirs-et-tablettes-ajustables,Buffet moderne avec rangement tiroirs et tablettes ajustables,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/j5x00a19492f7c688_71eea1d8-3411-4460-a442-b13909926ef9.jpg,false,SWAP_CLEAN
7752237023337,ensemble-bureau-et-chaise-ajustable-pour-enfants-avec-tiroir,Bureau d'étude ajustable avec chaise et tiroir enfant,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/oDyd65194942ee531_3f03db78-244e-4e51-854f-b9ac890b24db.jpg,false,SWAP_CLEAN
7751759986793,bureau-dordinateur-180-cm-avec-pattes-en-metal-et-surface-bois,Bureau d'ordinateur industriel 180 cm surface grain de bois,14,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/3jd46b198ac6f27ce.jpg,false,SWAP_CLEAN
7752237056105,ensemble-bureau-et-chaise-ajustable-pour-enfants-table-detude,Bureau enfant ajustable avec chaise et lampe LED,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/AlO8aa19492c12445_a458ed07-9b83-4ff1-8d51-956f74427937.jpg,false,SWAP_CLEAN
9371100741737,bureau-mural-rabattable-tableau-noir-etagere,Bureau mural rabattable avec tableau noir et étagère,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/QYS20319e0080745f.jpg,false,SWAP_CLEAN
7751784366185,cage-pour-chien-en-bois-26-double-porte-design-moderne,Cage chien table d'appoint 2 portes 26 pouces,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Z9J12f194941dca9a.jpg,false,SWAP_CLEAN
7736567595113,cage-de-protection-249x90cm-3-portes-zippees-et-piquets,Cage de Protection 8' x 3' avec 3 Portes,42,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Pum3ea19c220efadd.jpg,false,SWAP_CLEAN
7736571822185,cage-de-protection-acier-galvanise-120x240cm-porte-zippee,Cage de protection pour cultures avec porte zippée 122 x 244 cm,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/ps010f19c220f2296_778c143d-fadd-434b-9830-fd4bc55b4d21.jpg,false,SWAP_CLEAN
7736568316009,cage-protectrice-249x120cm-protection-plantes-jardin,Cage de protection végétaux 8' x 4',42,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Pum3ea19c220efadd_2f8a5bc7-d3d2-4ab7-9a60-bb4ab6fa8aef.jpg,false,SWAP_CLEAN
7752205795433,cage-a-chien-meuble-80cm-2-portes-pour-chiens-moyens,Cage meuble pour chien moyenne taille double porte 80 cm,14,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Ljw76b1948cf4f1a7.jpg,false,SWAP_CLEAN
9365039349865,cage-protection-cultures-acier-galvanise-8x4,Cage protection cultures acier galvanisé porte zip 8x4 pieds,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/RIX35919c220f1c01.jpg,false,SWAP_CLEAN
7751702741097,canape-2-places-135cm-avec-pieds-acier-salon-chambre,Canapé 2 places compact avec pieds en acier — foncé,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/MEY18b196d2898a28.jpg,false,SWAP_CLEAN
7751702675561,canape-2-places-147-cm-mobilier-salon-moderne-rembourre,Canapé 2 places moderne en microfibre 148 cm,14,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Tvmf24194d569b632.jpg,false,SWAP_CLEAN
7752241447017,canape-2-places-moderne-tissu-lin-et-pattes-en-bois,Canapé 2 places moderne tissu lin pieds bois,21,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/72ned819d3ef4dc91.jpg,false,SWAP_CLEAN
7750890291305,canape-3-places-en-rotin-tresse-pe-meuble-de-patio-avec-coussins,Canapé 3 places en rotin PE pour patio,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/vNN4311949667e99f_585db16e-3eb8-4ac4-b169-449316a10a3e.jpg,false,SWAP_CLEAN
7750488916073,canape-3-places-en-lin-rembourrage-confortable-et-pieds-acier,Canapé 3 places rembourré en lin avec pieds acier,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/RKn74f1949342f6eb.jpg,false,SWAP_CLEAN
7788350406761,causeuse-2-places-canape-compact-avec-ressorts-s-et-pieds-acier,Canapé d'amour capitonné en lin ressorts S,28,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/5QKc17194930bbb78_b8745283-49b8-48bd-b2e7-6f48efd2629a.jpg,false,SWAP_CLEAN
7736577097833,canape-exterieur-rotin-tresse-3-places-avec-coussins-gris,Canapé patio 3 places rotin avec coussins,7,,,,STILL_NO_LIFESTYLE
7798394388585,canape-lit-convertible-avec-ports-usb-futon-2-places-en-lin,Canapé-lit convertible avec ports USB et dossier ajustable,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/98v8b91983f20ff4c_2d844d56-d048-4ea7-91c9-cad064e602d6.jpg,false,SWAP_CLEAN
7751741800553,canape-lit-en-rotin-convertible-meuble-de-patio-ajustable,Canapé-lit convertible rotin ajustable extérieur,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/LG5bc419494e70e07_25e455c0-89a9-4ada-959c-61bcb0444786.jpg,false,SWAP_CLEAN
7752237842537,canape-2-places-en-tissu-effet-velours-avec-rembourrage-21-cm,Causeuse 2 places tissu velours rembourrage épais,21,14,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/9TXc0c19d47529003.jpg,false,SWAP_CLEAN
7752228241513,causeuse-convertible-en-rotin-gris-chaise-longue-patio,Causeuse convertible en osier pour patio — gris,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/vzb0c119495555876.jpg,false,SWAP_CLEAN
7751702544489,causeuse-inclinable-2-places-avec-repose-pieds-et-dossiers-divises,Causeuse inclinable 2 places avec repose-pieds et dossiers divisés,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Wrx6eb190e41ec0cf.jpg,false,SWAP_CLEAN
9372965732457,chaise-adirondack-bois-porte-gobelet,Chaise Adirondack en bois avec porte-gobelet,7,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/PvAafa19c220ef951.jpg,true,SWAP_TEXT
9371857715305,chaise-camping-double-porte-verres-sac-transport,Chaise de camping double avec porte-verres et sac,7,5,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/7Vm0fe194a3a19510.jpg,false,SWAP_CLEAN
9365039579241,chaise-camping-double-pliante-deux-adultes,Chaise de camping double pliante pour deux adultes,7,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/3qo072195b3247cfa.jpg,true,SWAP_TEXT
9372965797993,chaise-longue-pliante-dossier-reglable-6-positions,Chaise longue pliante à dossier réglable 6 positions,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Kol89d1955f99ba59.jpg,false,SWAP_CLEAN
9359738601577,chaise-longue-pliante-reglable-4-positions,Chaise longue pliante réglable 4 positions avec appui-tête,14,13,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Vskd2319f01e22976_7a02bec3-4fa9-4c2f-9464-a28f13ea273b.jpg,false,SWAP_CLEAN
7798393110633,chaise-longue-pliante-rembourree-inclinable-avec-porte-gobelet,Chaise longue pliante rembourrée avec porte-gobelet,21,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Daqb1019721d22d48_c5e959a3-f075-442d-8220-74768379e955.jpg,false,SWAP_CLEAN
7752182857833,ensemble-2-chaises-zero-gravity-pliables-avec-auvent,Chaise longue zéro gravité pliable avec auvent,21,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/BG1ffb19c220efe94.jpg,false,SWAP_CLEAN
7752223490153,ensemble-4-chaises-empilables-en-rotin-pour-terrasse,Chaises de jardin empilables rotin set de quatre,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/rE234919560e45439.jpg,false,SWAP_CLEAN
7752218116201,chaises-de-cuisine-rembourrees-ensemble-de-4-chaises-modernes,Chaises de salle à manger capitonnées ensemble de 4,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/5NF6b0194941d18aa_62e94eef-0174-4271-bbb2-a0646568bc49.jpg,false,SWAP_CLEAN
7752238923881,ensemble-de-4-chaises-de-cuisine-sieges-rembourres-style-moderne,Chaises de salle à manger modernes rembourrées ensemble de 4,21,21,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/llWeb619cf6880d11.jpg,false,SWAP_CLEAN
7752207040617,ensemble-2-chaises-de-salle-a-manger-rembourrees-lin-pieds-metal,Chaises de salle à manger rembourrées en lin lot de 2,21,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/X0S068194944161d4.jpg,false,SWAP_CLEAN
7751760019561,ensemble-4-chaises-salle-a-manger-rembourrees-pieds-metal,Chaises de salle à manger rembourrées ensemble de 4,49,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/szt33119494664c77.jpg,false,SWAP_CLEAN
7751759954025,ensemble-4-chaises-de-salle-a-manger-rembourrees-en-velours,Chaises de salle à manger rembourrées ensemble de 4 velours,7,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Wqwc56194967b8269.jpg,false,SWAP_CLEAN
7751749861481,ensemble-de-4-chaises-de-salle-a-manger-en-velours-avec-pieds-acier,Chaises de salle à manger rembourrées velours ensemble 4,21,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/08M10a19a28940aef.jpg,false,SWAP_CLEAN
7752206319721,ensemble-de-2-chaises-de-salle-a-manger-velours-dossier-mi-haut,Chaises salle manger dossier mi-hauteur velours ensemble 2,21,8,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/xrh5b4190b5250753.jpg,false,SWAP_CLEAN
7750893076585,chariot-a-bbq-avec-table-pliante-et-dessus-en-acier-inoxydable,Chariot BBQ extérieur avec table pliante et dessus inox,7,6,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/vdH58a19d4325f279.jpg,true,SWAP_TEXT
7750893502569,chariot-bbq-3-niveaux-avec-dessus-inox-sur-roulettes,Chariot BBQ mobile 3 tablettes acier inoxydable,7,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/Vb44d219c9cd5d3ee.jpg,true,SWAP_TEXT
7750892945513,support-bbq-avec-table-pliante-acier-inoxydable-et-roues,Chariot BBQ pliant acier inoxydable avec tablettes roulettes,14,4,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/gFt24f19d3a3ae710.jpg,true,SWAP_TEXT
9365039513705,chariot-gril-table-pliante-acier-inoxydable,Chariot de Gril Extérieur Table Pliante Acier Inoxydable,7,3,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/W9t758194959e594c.jpg,true,SWAP_TEXT
7752232075369,classeur-2-tiroirs-verrouillable-avec-barre-ajustable,Classeur 2 tiroirs verrouillable avec barre ajustable,14,7,https://cdn.shopify.com/s/files/1/0678/1327/7801/files/6Tzf4f18e41d77722_ee646d42-90cf-44ff-a3f9-836d3b00fa50.jpg,false,SWAP_CLEAN
